Tweet Id,Event,ON,NOT
1.42381E+18,#RiverFire | PLACER COUNTY RIVER FIRE COMMUNITY MEETING,1,0
1.4238E+18,CAL FIRE Incident Management Team (IMT) 3 has been activated to the #DixieFire.,1,0
1.42376E+18,"This Friday, more than 8,707 firefighters continue to fight 29 major wildfires/complexes in California. 

Do your part ensure you are prepared for a wildfire by visiting  ",1,0
1.42367E+18,"#RiverFire off Milk Ranch Road and Bear River Campground Road, north of Applegate in Placer and Nevada County is 2600 acres and 30% contained. 
@CALFIRENEU

 
Evacuation information:  ",1,0
1.42365E+18,"#DixieFire off Above the Cresta Dam, Feather River Canyon in Butte County is 432,813 acres and 35% contained. Unified Command: @CALFIRE_ButteCo  and 
@LassenNF

 ",1,0
1.42364E+18,"#HouseFire off of Highway 299 and Tollhouse Road, West of Redding in Shasta County is 40 acres and 45% contained. @CALFIRESHU

 ",1,0
1.42348E+18,"#RiverFire off Milk Ranch Road and Bear River Campground Road, north of Applegate in Placer and Nevada County is 2600 acres and 15% contained. 
@CALFIRENEU
 

Evacuation information:  ",1,0
1.42348E+18,"#DixieFire off Above the Cresta Dam, Feather River Canyon in Butte County is 361,812 acres and 35% contained. Unified Command: @CALFIRE_ButteCo and 
@LassenNF

 ",1,0
1.42347E+18,"#HouseFire off of Highway 299 and Tollhouse Road, West of Redding in Shasta County is 40 acres and 35% contained. @CALFIRESHU

 ",1,0
1.42345E+18,#DixieFire PUBLIC NOTICE | EVACUATION ORDERS &amp; WARNINGS 8/5/21,1,0
1.42345E+18,#DixieFire DIXIE FIRE BRIEFING &amp; VIRTUAL COMMUNITY MEETING,1,0
1.42335E+18,"The #DixieFire is now the 6th largest fire in CA history at 322,502 acres. As we head into the weekend, triple digit temps are expected in many parts of CA! Avoid the sparks that start wildfires by never using outdoor equipment or driving a vehicle on dead or dry grass. ",1,0
1.42334E+18,"#RiverFire off Milk Ranch Road and Bear River Campground Road, north of Applegate in Placer and Nevada County is 2400 acres. @CALFIRENEU 


Evacuation information:  ",1,0
1.42332E+18,"#HidingFire near Dale Ln and Panther Rd, south of Cloverdale in Shasta County is 50 acres and 100% contained. 
@CALFIRESHU
  ",1,0
1.4233E+18,"#DixieFire off Above the Cresta Dam, Feather River Canyon in Butte County is 322,5025 acres and 35% contained. Unified Command: @CALFIRE_ButteCo
 and @LassenNF

 ",1,0
1.42329E+18,"#RiverFire off Milk Ranch Road and Bear River Campground Road, north of Applegate in Placer and Nevada County is 1400 acres. @CALFIRENEU


Evacuation Information:  ",1,0
1.42311E+18,"#RiverFire off Milk Ranch Road and Bear River Campground Road, north of Applegate in Placer and Nevada County is 1400 acres. 
@CALFIRENEU

Evacuation Information:  ",1,0
1.42311E+18,"#DixieFire off Above the Cresta Dam, Feather River Canyon in Butte County is 278,227 acres and 35% contained. Unified Command: @CALFIRE_ButteCo and @LassenNF
 ",1,0
1.4231E+18,"#RiverFire Press Conference held August 4, 2021 at 8pm ",1,0
1.42308E+18,"#HouseFire off of Highway 299 and Tollhouse Road, West of Redding in Shasta County is 35 acres and 20% contained. @CALFIRESHU
 ",1,0
1.42308E+18,"#RiverFire off Milk Ranch Road and Bear River Campground Road, north of Applegate in Placer and Nevada County is 1000 acres. @CALFIRENEU
Evacuation Information: @NevCoOES and @PlacerSheriff 
  ",1,0
1.42307E+18,"#RiverFire off Milk Ranch Road and Bear River Campground Road, north of Applegate in Placer and Nevada County is 500 acres. @CALFIRENEU @NevCoOES 

 ",1,0
1.42305E+18,"#RiverFire off Milk Ranch Road and Bear River Campground Road, north of Applegate in Placer and Nevada County is 100 acres. @CALFIRENEU 

 ",1,0
1.42305E+18,"New Incident: #RiverFire off Milk Ranch Road and Bear River Campground Road, north of Applegate in Placer and Nevada County is 45 acres. @CALFIRENEU 

 ",1,0
1.42303E+18,"New Incident: #HouseFire off of Highway 299 and Tollhouse Road, West of Redding in Shasta County is 20 acres and 15% contained. @CALFIRESHU 

 ",1,0
1.42301E+18,#RedFlagWarning in effect for Northeastern California for today through Thursday evening due to gusty winds and low humidity. This is #CriticalFireWeather so use caution outdoors. More tips:,1,0
1.42299E+18,"#HidingFire near Dale Ln and Panther Rd, south of Cloverdale in Shasta County is 50 acres and 95% contained. @CALFIRESHU 

 ",1,0
1.42294E+18,"#DixieFire off Above the Cresta Dam, Feather River Canyon in Butte County is 274,139 acres and 35% contained. Unified Command: @CALFIRE_ButteCo and @LassenNF

 ",1,0
1.42276E+18,"#DixieFire off Above the Cresta Dam, Feather River Canyon in Butte County is 254,466 acres and 35% contained. Unified Command: @CALFIRE_ButteCo and @LassenNF

 ",1,0
1.42274E+18,"#HidingFire near Dale Ln and Panther Rd, south of Cloverdale in Shasta County is 50 acres and 80% contained. @CALFIRESHU 

 ",1,0
1.42265E+18,#RedFlagWarning and #FireWeatherWatch in effect for Northeastern California for this Wednesday afternoon to evening due to gusty winds and low humidity. This is #CriticalFireWeather so use caution outdoors. More tips:,1,0
1.42257E+18,"#DixieFire off Above the Cresta Dam, Feather River Canyon in Butte County is 253,052 acres and 35% contained. Unified Command: @CALFIRE_ButteCo and @LassenNF
 
 ",1,0
1.42257E+18,"#HidingFire near Dale Ln and Panther Rd, south of Cloverdale in Shasta County is 50 acres and 55% contained. 
@CALFIRESHU

 ",1,0
1.4224E+18,"#DixieFire off Above the Cresta Dam, Feather River Canyon in Butte County is 249,635 acres and 35% contained. Unified Command: 
@CALFIRE_ButteCo and @LassenNF 

 ",1,0
1.42238E+18,"#HidingFire near Dale Ln and Panther Rd, south of Cloverdale in Shasta County is 50 acres and 45% contained. @CALFIRESHU

 ",1,0
1.42221E+18,"#DixieFire off Above the Cresta Dam, Feather River Canyon in Butte County is 248,820acres and 35% contained. Unified Command: 
@CALFIRE_ButteCo and @LassenNF 

 ",1,0
1.4222E+18,"#HidingFire near Dale Ln and Panther Rd, south of Cloverdale in Shasta County is 50 acres and 30% contained. @CALFIRESHU
 
 ",1,0
1.42204E+18,"New Incident: #HidingFire near Dale Ln and Panther Rd, south of Cloverdale in Shasta County is 30 acres. @CALFIRESHU 

 ",1,0
1.42202E+18,"#DixieFire off Above the Cresta Dam, Feather River Canyon in Butte County is 248,570 acres and 33% contained. Unified Command: 
@CALFIRE_ButteCo and @LassenNF 

 ",1,0
1.42199E+18,"#RobieFire off of Milton Road and Main Street, South of Valley Springs in Calaveras County is 153 acres and 100% contained. @CALFIRETCU 

 ",1,0
1.42184E+18,"#RobieFire off of Milton Road and Main Street, South of Valley Springs in Calaveras County is 153 acres and 95% contained. @CALFIRETCU 

 ",1,0
1.42184E+18,"#HungryFire off of Quail Canyon Road and Goldhill Road, South of Frazer Park in Los Angeles County is 340 acres and 55% contained. Now in Unified Command: 
@LACoFDPIO and @VCFD 

 ",1,0
1.42184E+18,"#DixieFire off Above the Cresta Dam, Feather River Canyon in Butte County is 244,888 acres and 32% contained. Unified Command: 
@CALFIRE_ButteCo and @LassenNF 

 ",1,0
1.42171E+18,"#TobinFire off of Highway 46 East and Union Road, East of Paso Robles in San Luis Obispo County is 75 acres and 100% contained @CALFIRE_SLO

 ",1,0
1.42166E+18,"#TobinFire off of Highway 46 East and Union Road, East of Paso Robles in San Luis Obispo County is 75 acres and 50% contained @CALFIRE_SLO

 ",1,0
1.42166E+18,"#HungryFire off of Quail Canyon Road and Goldhill Road, South of Frazer Park in Los Angeles County is 320 acres and 15% contained. Now in Unified Command: @LACoFDPIO and @VCFD 

 ",1,0
1.42166E+18,"#RobieFire off of Milton Road and Main Street, South of Valley Springs in Calaveras County is 153 acres and 90% contained. 
@CALFIRETCU

 ",1,0
1.42166E+18,"#PinnaclesFire off of Hwy 146 Pinnacles West, East of Soledad in Monterey County is 171 acres and 100% contained. @CALFIREBEU

 ",1,0
1.42166E+18,"New Incident: #TobinFire off of Highway 46 East and Union Road, East of Paso Robles in San Luis Obispo County is 75 acres. @CALFIRE_SLO

 ",1,0
1.42165E+18,"#DixieFire off Above the Cresta Dam, Feather River Canyon in Butte County is 244,388 acres and 30% contained. Unified Command: @CALFIRE_ButteCo and @LassenNF 

 ",1,0
1.4215E+18,"#DixieFire off Above the Cresta Dam, Feather River Canyon in Butte County remains 240,795 acres and 24% contained. Unified Command: @CALFIRE_ButteCo and @LassenNF

 ",1,0
1.42147E+18,"#PinnaclesFire off of Hwy 146 Pinnacles West, East of Soledad in Monterey County is 171 acres and 95% contained. No longer in Unified Command:  @CALFIREBEU

 ",1,0
1.42147E+18,"#RobieFire off of Milton Road and Main Street, South of Valley Springs in Calaveras County is 153 acres and 75% contained. 
@CALFIRETCU
 
 ",1,0
1.42131E+18,"#PinnaclesFire off of Hwy 146 Pinnacles West, East of Soledad in Monterey County is 171 acres and 95% contained. Unified Command: @CALFIREBEU and @PinnaclesNPS

 ",1,0
1.42131E+18,"#RobieFire off of Milton Road and Main Street, South of Valley Springs in Calaveras County is 120 acres and 40% contained. @CALFIRETCU 

 ",1,0
1.42131E+18,"#DixieFire off Above the Cresta Dam, Feather River Canyon in Butte County is 240,795 acres and 24% contained. Unified Command: @CALFIRE_ButteCo and @LassenNF

 ",1,0
1.42116E+18,"#RedFlagWarning in effect for northern California from 2pm this afternoon till 11pm this evening due to abundant lightning and higher than normal temperatures. This is #CriticalFireWeather so use caution outdoors. 

More Tips:  ",1,0
1.42115E+18,"#DixieFire off Above the Cresta Dam, Feather River Canyon in Butte County is 240,595 acres and 24% contained. Unified Command:  @CALFIRE_ButteCo
and @LassenNF

 ",1,0
1.42094E+18,"New Incident: #BartFire off of Ridgeview Road and Black Bart Drive, South of Willits in Mendocino County is 20 acres. @CALFIRE_MEU ",1,0
1.42093E+18,"#DixieFire off Above the Cresta Dam, Feather River Canyon in Butte County is 226,421 acres and 23% contained. Unified Command:  @CALFIRE_ButteCo
 and @LassenNF 

 ",1,0
1.42092E+18,"#PinnaclesFire off of Hwy 146 Pinnacles West, East of Soledad in Monterey County is 171 acres and 75% contained. Change in acreage due to better mapping. Unified Command: @CALFIREBEU and @PinnaclesNPS 
 ",1,0
1.42088E+18,"Today, the #DixieFire (Butte and Plumas counties) became the 13th largest fire in CA history at 221,504 acres burned. With a red flag warning &amp; fire weather watch across N CA, it is especially important you do your part to prevent these large &amp; damaging wildfires. #OneLessSpark ",1,0
1.4208E+18,"#RedFlagWarning in effect for Northern California for isolated thunderstorms with potential dry lightning, gusty winds and higher than normal temperature through Friday. This is #CriticalFireWeather so use caution outdoors.
 
More tips:  ",1,0
1.42076E+18,"#DixieFire off Above the Cresta Dam, Feather River Canyon in Butte County is 221,504 acres and 23% contained. Unified Command: @CALFIRE_ButteCo and 
@LassenNF 
 ",1,0
1.42075E+18,"#PinnaclesFire off of Hwy 146 Pinnacles West, East of Soledad in Monterey County is 184 acres and 50% contained. Unified Command: @CALFIREBEU and 
@PinnaclesNPS 
 ",1,0
1.42057E+18,"#DixieFire off Above the Cresta Dam, Feather River Canyon in Butte County is 220,012 acres and 23% contained. Unified Command: @CALFIRE_ButteCo and 
@LassenNF 
 ",1,0
1.42057E+18,"New Incident: #PinnaclesFire off of Hwy 146 Pinnacles West, East of Soledad in Monterey County is 100 acres. Unified Command: @CALFIREBEU and @PinnaclesNPS 

 ",1,0
1.42048E+18,Since the start of this year we have dropped over 5.9 million gallons of retardant and 3.3 million gallons of water over #wildfires across the state! As wildfire activity increases we will continue to use our aviation resources to slow the spread of fires.,1,0
1.4204E+18,"#DixieFire off Above the Cresta Dam, Feather River Canyon in Butte County is 217,581 acres and 23% contained. Unified Command: @CALFIRE_ButteCo
 and @LassenNF 
 ",1,0
1.42021E+18,"#DixieFire off Above the Cresta Dam, Feather River Canyon in Butte County is 212,799 acres and 23% contained. Unified Command: @CALFIRE_ButteCo and 
@LassenNF

  ",1,0
1.4202E+18,"#ParkFire off Balch Park Rd and Bear Creek Dr., northeast of Springville in Tulare County is 152 acres and 25% contained. Acreage change due to better mapping. Unified Command: @CALFIRE_TUU  and @sequoiaforest

 ",1,0
1.4201E+18,The #DixieFire is now the 14th largest fire in California’s history. As fire activity continues to ramp up please take the time to ensure you and your family are #EvacuationReady by visiting,1,0
1.42004E+18,"#DixieFire off Above the Cresta Dam, Feather River Canyon in Butte County is 208,506 acres and 23% contained. Unified Command: @CALFIRE_ButteCo  and 
@LassenNF

  ",1,0
1.42003E+18,"#ParkFire off Balch Park Rd and Bear Creek Dr., northeast of Springville in Tulare County is 250 acres and 20% contained. Unified Command: @CALFIRE_TUU  and 
@sequoiaforest

  ",1,0
1.41985E+18,"#DixieFire off Above the Cresta Dam, Feather River Canyon in Butte County is 198,021 acres and 22% contained. Unified Command: @CALFIRE_ButteCo  and 
@LassenNF
 
 ",1,0
1.41981E+18,"#ParkFire off Balch Park Rd and Bear Creek Dr., northeast of Springville in Tulare County is 75 acres. Unified Command: @CALFIRE_TUU  and @sequoiaforest
 
 ",1,0
1.4198E+18,"New Incident: #ParkFire off Balch Park Rd and Bear Creek Dr, northeast of Springville in Tulare county is 50 acres. Unified Command: @CALFIRE_TUU and @sequoiaforest 
 ",1,0
1.41979E+18,Get the latest on the #wildfires burning in California and what to expect in the next few days!,1,0
1.41974E+18,The #DixieFire is now the 15th largest fire in California’s history. As fire activity continues to ramp up please take the time to ensure you and your family are #EvacuationReady by visiting,1,0
1.41968E+18,"#DixieFire off Above the Cresta Dam, Feather River Canyon in Butte County is 197,487 acres and 22% contained. Unified Command: 
@CALFIRE_ButteCo and @LassenNF 

 ",1,0
1.41949E+18,"#DixieFire off Above the Cresta Dam, Feather River Canyon in Butte County is 192,849 acres and 21% contained. Unified Command: @CALFIRE_ButteCo  and 
@LassenNF

 ",1,0
1.41932E+18,"This Sunday, more than 7,200 firefighters continue to fight 6 major wildfires/complexes in California. In addition yesterday, they quickly contained 38 new wildfires across the State.

Do your part ensure you are prepared for a wildfire by visiting  ",1,0
1.41931E+18,"#DixieFire off Above the Cresta Dam, Feather River Canyon in Butte County is 190,625 acres and 21% contained. Unified Command: @CALFIRE_ButteCo  and 
@LassenNF

 ",1,0
1.41912E+18,"#DixieFire off Above the Cresta Dam, Feather River Canyon in Butte County is 181,289 acres and 20% contained. Unified Command: @CALFIRE_ButteCo and 
@LassenNF

 ",1,0
1.41908E+18,"#MountainFire near Island Mountain Rd  Raff Creek Rd, southeast of Alderpoint in Trinity County is 25 acres and 100% contained. @CALFIRESHU
 
 ",1,0
1.41898E+18,"Even on a Saturday, more than 6,200 firefighters are on the front lines battling 7 major wildfires in California. 

You can help them by ensuring your extra cautious outdoors to prevent sparking a wildfire. Learn more at  ",1,0
1.41895E+18,"#DixieFire off Above the Cresta Dam, Feather River Canyon in Butte County is 181,289 acres and 19% contained. Unified Command:  @CALFIRE_ButteCo
 and @LassenNF
 
 ",1,0
1.41876E+18,"#MountainFire near Island Mountain Rd  Raff Creek Rd, southeast of Alderpoint in Trinity County is 25 acres and 20% contained.  @CALFIRESHU 

 ",1,0
1.41876E+18,"#DixieFire off Above the Cresta Dam, Feather River Canyon in Butte County is 167,430 acres and 18% contained. Unified Command:  @CALFIRE_ButteCo and @LassenNF 

 ",1,0
1.41876E+18,"New Incident: #MountainFire near Island Mountain Rd  Raff Creek Rd, southeast of Alderpoint in Trinity County is 25 acres. @CALFIRESHU 

 ",1,0
1.41874E+18,"#DixieFire Informational briefing and virtual community meeting. Unified Command: 
@CALFIRE_ButteCo and @LassenNF ",1,0
1.41866E+18,Hot weather and dry conditions continue to drive an increase in wildfire activity spanning across California! The number of acres burned in 2021 has increased by 257% compared to the same time last year! Learn how you can be #EvacuationReady by visiting,1,0
1.4186E+18,Increased wildfire activity calls for increased air support and retardant drops! Check out what one busy day at McClellan Airbase looked like this week!,1,0
1.41859E+18,"#DixieFire off Above the Cresta Dam, Feather River Canyon in Butte County is 142,940acres and 18% contained. Unified Command:  @CALFIRE_ButteCo and @LassenNF 

 ",1,0
1.41842E+18,"#DixieFire off Above the Cresta Dam, Feather River Canyon in Butte County is 103,910 acres and 17% contained. Unified Command: 
@CALFIRE_ButteCo and @LassenNF 

 ",1,0
1.41842E+18,"As part of an unprecedented investment in emergency preparedness &amp; wildfire response, 12 additional firefighting aircraft have been secured for exclusive use in our statewide response efforts. ",1,0
